year,district_name,block_name,village_name,Boron,Copper,Electrical Conductivity,Iron,Manganese,Nitrogen,Organic Carbon,Phosphorus,Potassium,Soil Ph,Sulphur,Zinc,nutrients_available,coverage_percentage
2023-24,Tiruvannamalai,Pudupalayam,Nathavadi,68,68,68,68,68,68,68,68,68,68,68,68,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Abbunaickenpalayam,13,13,13,13,13,13,13,13,13,13,13,13,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Agarampallipattu,89,89,89,89,89,89,89,89,89,89,89,89,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Allappanur,46,46,46,46,46,46,46,46,46,46,46,46,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Malayanoorchakkadi,142,142,142,142,142,142,142,142,142,142,142,142,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Melpasar,120,120,120,120,120,120,120,120,120,120,120,120,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Perayampattu,48,49,49,49,49,49,49,49,49,49,49,49,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Perungolathur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Puthurchekkadi,92,92,92,92,92,92,92,92,92,92,92,92,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Royandapuram,129,131,131,131,131,131,131,131,131,131,131,131,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Serapattu,44,44,44,44,44,44,44,44,44,44,44,44,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Thiruvadathanur,131,131,131,131,131,131,131,131,131,131,131,131,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Thondamanur,109,109,109,109,109,109,109,109,109,109,109,109,12,100.0
2023-24,Tiruvannamalai,Thandrampet,Vakkilapattu,37,37,37,37,37,37,37,37,37,37,37,37,12,100.0
2023-24,Tiruvannamalai,Thellar,Achamangalam,3,3,3,3,3,3,3,3,3,3,3,3,12,100.0
2023-24,Tiruvannamalai,Thellar,Mahamai Thirumani,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Tiruvannamalai,Thellar,Nallur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Thellar,Nerkunam,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Tiruvannamalai,Thellar,Padur,98,98,98,98,98,98,98,98,98,98,98,98,12,100.0
2023-24,Tiruvannamalai,Thellar,Puthur (Kil),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Thellar,Sathiyavadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Thellar,Sogathur,98,98,98,98,98,98,98,98,98,98,98,98,12,100.0
2023-24,Tiruvannamalai,Thellar,Thakkandarayapuram,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2023-24,Tiruvannamalai,Thellar,Thenthinnalur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Thellar,Theyyar,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Thellar,Tirakoil,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Thellar,Vanakkambadi (Then),102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Tiruvannamalai,Thellar,Vedal,98,98,98,98,98,98,98,98,98,98,98,98,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Erumpoondi,119,119,119,119,119,119,119,119,119,119,119,119,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Kilathur,18,18,18,18,18,18,18,18,18,18,18,18,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Madalambadi,139,138,139,139,139,139,139,139,139,139,139,139,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Mallavadi,63,63,63,63,63,63,63,63,63,63,63,63,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Meppathurai,95,95,95,95,95,95,95,95,95,95,95,95,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Sadayanodail,48,48,48,48,48,48,48,48,48,48,48,48,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Sananandal,11,11,11,11,11,11,11,11,11,11,11,11,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Sorakolathur,111,111,111,111,111,111,111,111,111,111,111,111,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Sorandal,44,44,44,44,44,44,44,44,44,44,44,44,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Thurinjapuram,131,131,131,131,131,131,131,131,131,131,131,131,12,100.0
2023-24,Tiruvannamalai,Thurinjapuram,Velunganandal,121,121,121,121,121,121,121,121,121,121,121,121,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Abbupattu,51,51,52,52,52,52,52,52,52,52,52,52,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Annandal,90,90,90,90,90,90,90,90,90,90,90,89,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Chinnakangiyanur,41,41,41,41,41,41,41,41,41,41,41,41,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Kannapandal,32,32,32,32,32,32,32,32,32,32,32,31,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Madurampattu,134,135,135,135,135,135,135,135,135,135,135,135,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Melchettipattu,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Nallanpillaipetral,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Nallavanpalayam,97,97,97,97,97,97,97,97,97,97,97,97,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Nariyapattu,72,72,72,72,72,72,72,72,72,72,72,71,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Pavithiram,120,120,120,120,120,120,120,120,120,120,120,120,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Sammandanur,119,119,119,119,119,119,119,119,119,119,119,119,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Su. Pappambadi,38,38,38,38,38,38,38,38,38,38,38,38,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Su.Nallur,81,81,81,81,81,81,81,81,81,81,81,81,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Su.Valavetti,133,133,133,133,133,133,133,133,133,133,133,133,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Thiruvanaimugam,94,94,94,94,94,94,94,94,94,94,94,94,12,100.0
2023-24,Tiruvannamalai,Tiruvannamalai,Valaiyampakkam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Kilnarma,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Kottai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Kovalai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Mamandur,60,60,60,60,60,60,60,60,60,60,60,60,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Mangalam,39,39,39,39,39,39,39,39,39,39,39,39,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Marudhadu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Mummuni,100,99,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Nelliankulam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Osur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Pulivoy,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Sembedu (Kil),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Sembur,99,100,100,100,99,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Vilangadu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vandavasi,Vizhuthupattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Abdullapuram,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Ariyur,2,2,2,2,2,2,2,2,2,2,2,2,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Brammadesam,116,116,116,116,116,116,116,116,116,116,116,116,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Cheyyanur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Chithathur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Hariharapakkam,88,88,88,88,88,88,88,88,88,88,88,88,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Mamandur,25,25,25,25,25,25,25,25,25,25,25,25,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Mathur,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Melboodri,47,47,47,47,47,47,47,47,47,47,47,47,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Moranam,49,49,49,49,49,49,49,49,49,49,49,49,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Panamugai,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Perungattur,100,100,99,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Sothiyampakkam,92,92,92,92,92,92,92,92,92,92,92,92,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Sumangali,103,103,103,103,103,103,103,103,103,103,103,103,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Suruttal,98,98,98,98,98,98,98,98,98,98,98,98,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Vadamanapakkam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Vembakkam,95,95,95,95,95,95,95,95,95,95,95,95,12,100.0
2023-24,Tiruvannamalai,Vembakkam,Vengalathur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Tiruvannamalai,West Arani,Arayalam,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2023-24,Tiruvannamalai,West Arani,Iyyampalayam,105,105,105,105,105,105,105,105,105,105,105,105,12,100.0
2023-24,Tiruvannamalai,West Arani,Kunnathur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Tiruvannamalai,West Arani,Kuppam,103,103,103,103,103,103,103,103,103,103,103,103,12,100.0
2023-24,Tiruvannamalai,West Arani,Melnagar,97,97,97,97,97,97,97,97,97,97,97,97,12,100.0
2023-24,Tiruvannamalai,West Arani,Mullipattu (Ct),95,95,95,95,95,95,95,95,95,95,95,95,12,100.0
2023-24,Tiruvannamalai,West Arani,Vannankulam,104,104,104,104,104,104,104,104,104,104,104,104,12,100.0
2023-24,Vellore,Anaicut,Anaikattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Anaicut,Appukal,100,97,100,100,100,100,100,100,100,100,100,99,12,100.0
2023-24,Vellore,Anaicut,Kuppampalayam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Anaicut,Mahammadupuram,100,98,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Anaicut,Melpallipattu,70,70,70,70,70,70,70,70,70,70,70,70,12,100.0
2023-24,Vellore,Anaicut,Nemandapuram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Anaicut,Pallikuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Anaicut,Puthur,101,101,101,101,101,101,101,101,101,101,101,100,12,100.0
2023-24,Vellore,Anaicut,Ramanayanikuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Anaicut,Seduvalai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Anaicut,Thenpudipattu,30,30,30,30,30,30,30,30,30,30,30,30,12,100.0
2023-24,Vellore,Anaicut,Thollapalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Anaicut,Tippasamudram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Gudiyattam,Chinnalapalli,99,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Gudiyattam,Chithathoor,52,52,52,52,52,52,52,52,52,52,52,52,12,100.0
2023-24,Vellore,Gudiyattam,Kallapadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Gudiyattam,Melmuttukur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Gudiyattam,Modikuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Gudiyattam,Moongapattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Gudiyattam,Olakasi,48,48,48,48,48,48,48,48,48,48,48,48,12,100.0
2023-24,Vellore,Gudiyattam,Puttavaripalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Gudiyattam,Singalpadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Gudiyattam,Thattimanapalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,K.V.Kuppam,Annangudi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,K.V.Kuppam,Kalambattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,K.V.Kuppam,Kothamangalam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,K.V.Kuppam,Machanur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,K.V.Kuppam,Maliyapattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,K.V.Kuppam,Pasumathur,50,50,50,50,50,50,50,50,50,50,50,50,12,100.0
2023-24,Vellore,K.V.Kuppam,Thirumani,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,K.V.Kuppam,Veppur,150,150,150,150,150,150,150,150,150,150,150,150,12,100.0
2023-24,Vellore,Kaniyambadi,Kattuputhur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Kaniyambadi,Kilpallipattu,99,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Kaniyambadi,Mettupalayam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Kaniyambadi,Mothakkal,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Kaniyambadi,Nelvoy,83,83,83,83,83,83,83,83,83,82,83,82,12,100.0
2023-24,Vellore,Kaniyambadi,Pangalathan,17,17,17,17,17,17,17,17,17,17,17,17,12,100.0
2023-24,Vellore,Katpadi,Ammundi,200,200,200,200,200,200,200,200,200,200,200,200,12,100.0
2023-24,Vellore,Katpadi,Brahmapuram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Katpadi,Erukkambattu,100,100,100,100,100,100,100,100,100,99,100,100,12,100.0
2023-24,Vellore,Katpadi,Gollapalli,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Katpadi,Sevur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Katpadi,Thengal,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Katpadi,Vallimalai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Peranambattu,Balur,199,200,200,200,200,200,200,200,200,200,200,200,12,100.0
2023-24,Vellore,Peranambattu,Melkothakuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Peranambattu,Pallalakuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Vellore,Peranambattu,Thottithoraimottur,100,100,100,100,100,100,100,100,100,99,100,100,12,100.0
2023-24,Vellore,Vellore,Balamathi,120,120,120,120,120,120,120,120,120,120,120,120,12,100.0
2023-24,Vellore,Vellore,Kilmanavur,40,40,40,40,40,40,40,40,40,40,40,40,12,100.0
2023-24,Vellore,Vellore,Kuppam,104,104,104,104,104,104,104,104,104,104,104,104,12,100.0
2023-24,Vellore,Vellore,Murukkeri,16,16,16,16,16,16,16,16,16,16,16,16,12,100.0
2023-24,Vellore,Vellore,Pulimedu,120,120,120,120,120,120,120,120,120,120,120,120,12,100.0
2023-24,Viluppuram,Gingee,Devadanampettai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Gingee,Kamagaram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Gingee,Kanakkankuppam,99,100,100,100,100,100,100,100,100,99,100,100,12,100.0
2023-24,Viluppuram,Gingee,Kavarai,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Viluppuram,Gingee,Malavantangal,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Viluppuram,Gingee,Melarungunam,54,54,54,54,54,54,54,54,54,54,54,54,12,100.0
2023-24,Viluppuram,Gingee,Odiyathur,41,41,41,41,41,41,41,41,41,41,41,41,12,100.0
2023-24,Viluppuram,Gingee,Ponnankuppam,96,96,96,96,96,96,96,96,96,96,96,96,12,100.0
2023-24,Viluppuram,Gingee,Ponpatti,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2023-24,Viluppuram,Gingee,Pudupalayam,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Viluppuram,Gingee,Puttagaram,7,7,7,7,7,7,7,7,7,7,7,7,12,100.0
2023-24,Viluppuram,Gingee,Singavaram,100,100,100,100,100,100,100,100,100,99,100,100,12,100.0
2023-24,Viluppuram,Gingee,Tenpuduppattu,100,100,100,100,100,100,100,100,100,99,100,100,12,100.0
2023-24,Viluppuram,Kanai,Anniyur,106,106,106,106,106,106,106,106,106,106,106,106,12,100.0
2023-24,Viluppuram,Kanai,Elusembon,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kanai,Kaliyanampundi,97,96,97,97,97,97,97,96,97,97,97,97,12,100.0
2023-24,Viluppuram,Kanai,Kalpattu,19,19,19,19,19,19,19,19,19,19,19,19,12,100.0
2023-24,Viluppuram,Kanai,Kalpattu West,79,79,79,79,79,79,79,79,79,79,79,79,12,100.0
2023-24,Viluppuram,Kanai,Kolippattu,100,100,100,100,100,100,99,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kanai,Melkaranai,23,23,23,23,23,23,23,23,23,23,23,23,12,100.0
2023-24,Viluppuram,Kanai,Nangathur,99,99,99,99,99,99,99,99,99,99,99,99,12,100.0
2023-24,Viluppuram,Kanai,Sangitamanagalam,100,99,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kanai,Surappattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kanai,Vellayaimbattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kanai,Vengandur,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Viluppuram,Kandamangalam,Kalittirambattu,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Viluppuram,Kandamangalam,Kandamangalam,86,87,87,87,87,87,87,87,87,87,87,87,12,100.0
2023-24,Viluppuram,Kandamangalam,Kondur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kandamangalam,Kongambattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kandamangalam,Pakkiripalayam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kandamangalam,Pallineriyanur,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Viluppuram,Kandamangalam,Periyababusamudram,102,103,103,103,103,103,103,103,103,103,103,102,12,100.0
2023-24,Viluppuram,Kandamangalam,Puvarasamkuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Kandamangalam,Rampakkam,100,100,100,100,100,100,100,99,100,100,100,100,12,100.0
2023-24,Viluppuram,Kandamangalam,Sornavur (Kilpadi),99,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Koliyanur,Ariyalur (Villupuram),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Koliyanur,Chittatur (Tirukkai),25,25,25,25,25,25,25,25,25,25,25,25,12,100.0
2023-24,Viluppuram,Koliyanur,Cholaganur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Koliyanur,Cholampundi,53,53,53,53,53,53,53,53,53,53,53,53,12,100.0
2023-24,Viluppuram,Koliyanur,Idappalaiyam,18,18,18,18,18,18,18,18,18,18,18,18,12,100.0
2023-24,Viluppuram,Koliyanur,Kandambakkam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Koliyanur,Kavanippakkam,78,78,78,78,78,78,78,78,78,78,78,78,12,100.0
2023-24,Viluppuram,Koliyanur,Kondangi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Koliyanur,Malavarayanur,33,32,33,33,33,33,33,33,33,33,33,33,12,100.0
2023-24,Viluppuram,Koliyanur,Maragathapuram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mailam,Kallakolathur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mailam,Kollar,103,103,103,103,103,103,103,103,103,103,103,103,12,100.0
2023-24,Viluppuram,Mailam,Kolliyankunam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mailam,Kutteripattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mailam,Nallamur,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Viluppuram,Mailam,Peradikuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mailam,Salai,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Viluppuram,Mailam,Senjikothamangalam,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Viluppuram,Mailam,Vengandur,102,102,102,102,102,102,102,102,102,102,102,102,12,100.0
2023-24,Viluppuram,Mailam,Vilukkam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Agaram (Vada),1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Viluppuram,Marakkanam,Anumandai,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Bramaddesam,99,99,99,99,99,99,99,99,99,99,98,99,12,100.0
2023-24,Viluppuram,Marakkanam,Chettikuppam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Kalavay (Then),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Nagar,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Viluppuram,Marakkanam,Nallur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Nerkunam (Vada),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Palamukkal,1,1,1,1,1,1,1,1,1,1,1,1,12,100.0
2023-24,Viluppuram,Marakkanam,Pasiyar (Then),100,100,100,100,100,100,100,100,100,99,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Perumukkal,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Singanur,102,102,102,102,102,102,102,102,102,101,102,102,12,100.0
2023-24,Viluppuram,Marakkanam,T. Nellalam,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Marakkanam,Vanniper,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Melmalayanur,Avalurpet,95,95,95,95,95,95,95,95,95,95,95,95,12,100.0
2023-24,Viluppuram,Melmalayanur,Gangapuram,89,89,89,89,89,89,89,89,89,89,89,89,12,100.0
2023-24,Viluppuram,Melmalayanur,Kalathambattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Melmalayanur,Kundalampattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Melmalayanur,Malaiyanur (Mel.),100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Melmalayanur,Manandal,66,66,66,66,66,66,65,66,66,66,66,66,12,100.0
2023-24,Viluppuram,Melmalayanur,Mel Sevalambadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Melmalayanur,Melacheri,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Melmalayanur,Melarangunam,46,46,46,46,46,46,46,46,46,46,46,46,12,100.0
2023-24,Viluppuram,Melmalayanur,Samathankuppam,12,12,12,12,12,12,12,12,12,12,12,12,12,100.0
2023-24,Viluppuram,Melmalayanur,Sevalambadi (Kil),18,18,18,18,18,18,18,18,18,18,18,18,12,100.0
2023-24,Viluppuram,Melmalayanur,Siyappundi,38,38,38,38,38,38,38,38,38,38,38,38,12,100.0
2023-24,Viluppuram,Melmalayanur,Teppirampattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Melmalayanur,Torappadi,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Melmalayanur,Vadavetti,90,90,90,90,90,90,90,90,90,90,90,90,12,100.0
2023-24,Viluppuram,Mugaiyur,A. Gudalur,100,98,100,100,100,100,100,100,100,100,100,98,12,100.0
2023-24,Viluppuram,Mugaiyur,Adhichanur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mugaiyur,Arunapuram,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mugaiyur,Emapper,101,101,101,101,101,101,101,101,101,101,101,101,12,100.0
2023-24,Viluppuram,Mugaiyur,Kingilivadai,30,30,30,30,30,30,30,30,30,30,30,30,12,100.0
2023-24,Viluppuram,Mugaiyur,Kodungal,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mugaiyur,Kottamarudur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mugaiyur,Oddampattu,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mugaiyur,Othiyathur,59,59,59,59,59,59,59,59,59,59,59,59,12,100.0
2023-24,Viluppuram,Mugaiyur,Paranur,100,100,100,100,100,100,100,100,100,100,100,100,12,100.0
2023-24,Viluppuram,Mugaiyur,V.Chithamur,73,73,73,73,73,73,72,73,73,73,73,73,12,100.0
