year,district_name,district_code,block_name,block_code,village_name,village_code,Nitrogen_Low,Nitrogen_Medium,Nitrogen_High,Nitrogen_sample_count,Nitrogen_status,Nitrogen_coverage,Nitrogen_status_support_pct,Phosphorus_Low,Phosphorus_Medium,Phosphorus_High,Phosphorus_sample_count,Phosphorus_status,Phosphorus_coverage,Phosphorus_status_support_pct,Potassium_Low,Potassium_Medium,Potassium_High,Potassium_sample_count,Potassium_status,Potassium_coverage,Potassium_status_support_pct,Organic Carbon_Low,Organic Carbon_Medium,Organic Carbon_High,Organic Carbon_sample_count,Organic Carbon_status,Organic Carbon_coverage,Organic Carbon_status_support_pct,Soil Ph_Acidic,Soil Ph_Neutral,Soil Ph_Alkaline,Soil Ph_sample_count,Soil Ph_status,Soil Ph_coverage,Soil Ph_status_support_pct,Electrical Conductivity_Non Saline,Electrical Conductivity_Saline,Electrical Conductivity_sample_count,Electrical Conductivity_status,Electrical Conductivity_coverage,Electrical Conductivity_status_support_pct,Zinc_Deficient,Zinc_Sufficient,Zinc_sample_count,Zinc_status,Zinc_coverage,Zinc_status_support_pct,Boron_Deficient,Boron_Sufficient,Boron_sample_count,Boron_status,Boron_coverage,Boron_status_support_pct,Manganese_Deficient,Manganese_Sufficient,Manganese_sample_count,Manganese_status,Manganese_coverage,Manganese_status_support_pct,Sulphur_Deficient,Sulphur_Sufficient,Sulphur_sample_count,Sulphur_status,Sulphur_coverage,Sulphur_status_support_pct,Copper_Deficient,Copper_Sufficient,Copper_sample_count,Copper_status,Copper_coverage,Copper_status_support_pct,Iron_Deficient,Iron_Sufficient,Iron_sample_count,Iron_status,Iron_coverage,Iron_status_support_pct,nutrients_available,overall_coverage_pct,overall_evidence_level
2024-25,Erode,573,Perundurai,6169,Periyaveerasangili,634984,6,0,0,6,Low,Moderate,100.0,1,5,0,6,Medium,Moderate,83.33,0,0,6,6,High,Moderate,100.0,6,0,0,6,Low,Moderate,100.0,0,6,0,6,Neutral,Moderate,100.0,3,3,6,Non Saline|Saline,Moderate,50.0,2,4,6,Sufficient,Moderate,66.67,0,6,6,Sufficient,Moderate,100.0,1,5,6,Sufficient,Moderate,83.33,3,3,6,Deficient|Sufficient,Moderate,50.0,0,6,6,Sufficient,Moderate,100.0,5,1,6,Deficient,Moderate,83.33,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Periyavilamalai,634969,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,0,3,3,High,Low,100.0,2,1,0,3,Low,Low,66.67,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,2,1,3,Deficient,Low,66.67,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Perundurai,933028,5,0,0,5,Low,Low,100.0,0,5,0,5,Medium,Low,100.0,0,0,5,5,High,Low,100.0,5,0,0,5,Low,Low,100.0,0,5,0,5,Neutral,Low,100.0,5,0,5,Non Saline,Low,100.0,3,2,5,Deficient,Low,60.0,0,5,5,Sufficient,Low,100.0,4,1,5,Deficient,Low,80.0,1,4,5,Sufficient,Low,80.0,0,5,5,Sufficient,Low,100.0,4,1,5,Deficient,Low,80.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Perundurai B,933174,5,0,0,5,Low,Low,100.0,0,5,0,5,Medium,Low,100.0,0,0,5,5,High,Low,100.0,5,0,0,5,Low,Low,100.0,0,5,0,5,Neutral,Low,100.0,5,0,5,Non Saline,Low,100.0,3,2,5,Deficient,Low,60.0,0,5,5,Sufficient,Low,100.0,3,2,5,Deficient,Low,60.0,1,4,5,Sufficient,Low,80.0,0,5,5,Sufficient,Low,100.0,5,0,5,Deficient,Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Pethampalayam,932981,61,0,0,61,Low,High,100.0,11,49,1,61,Medium,High,80.33,0,2,59,61,High,High,96.72,61,0,0,61,Low,High,100.0,0,59,0,59,Neutral,High,100.0,56,5,61,Non Saline,High,91.8,17,44,61,Sufficient,High,72.13,0,61,61,Sufficient,High,100.0,13,48,61,Sufficient,High,78.69,33,28,61,Deficient,High,54.1,0,61,61,Sufficient,High,100.0,13,48,61,Sufficient,High,78.69,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Polanaickampalayam,634980,6,0,0,6,Low,Moderate,100.0,1,4,1,6,Medium,Moderate,66.67,0,0,6,6,High,Moderate,100.0,5,1,0,6,Low,Moderate,83.33,0,6,0,6,Neutral,Moderate,100.0,6,0,6,Non Saline,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,0,6,6,Sufficient,Moderate,100.0,1,5,6,Sufficient,Moderate,83.33,0,6,6,Sufficient,Moderate,100.0,3,3,6,Deficient|Sufficient,Moderate,50.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Ponmudi,634994,117,0,0,117,Low,High,100.0,17,100,0,117,Medium,High,85.47,0,0,117,117,High,High,100.0,117,0,0,117,Low,High,100.0,0,117,0,117,Neutral,High,100.0,66,51,117,Non Saline,High,56.41,44,71,115,Sufficient,High,61.74,0,117,117,Sufficient,High,100.0,62,55,117,Deficient,High,52.99,71,46,117,Deficient,High,60.68,1,115,116,Sufficient,High,99.14,61,53,114,Deficient,High,53.51,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Poovampalayam,634972,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,0,1,1,High,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Seenapuram,634989,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,0,3,3,High,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,2,1,3,Deficient,Low,66.67,0,3,3,Sufficient,Low,100.0,1,2,3,Sufficient,Low,66.67,2,1,3,Deficient,Low,66.67,0,3,3,Sufficient,Low,100.0,3,0,3,Deficient,Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Sellappampalayam,634978,3,0,0,3,Low,Low,100.0,1,2,0,3,Medium,Low,66.67,0,1,2,3,High,Low,66.67,2,1,0,3,Low,Low,66.67,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,1,2,3,Sufficient,Low,66.67,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,3,0,3,Deficient,Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Singanallur,634965,6,0,0,6,Low,Moderate,100.0,0,6,0,6,Medium,Moderate,100.0,0,0,6,6,High,Moderate,100.0,4,2,0,6,Low,Moderate,66.67,0,6,0,6,Neutral,Moderate,100.0,6,0,6,Non Saline,Moderate,100.0,1,5,6,Sufficient,Moderate,83.33,0,6,6,Sufficient,Moderate,100.0,4,2,6,Deficient,Moderate,66.67,1,5,6,Sufficient,Moderate,83.33,0,6,6,Sufficient,Moderate,100.0,5,1,6,Deficient,Moderate,83.33,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Singanallur B,933104,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,0,1,1,High,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Sullipalayam,634991,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,0,1,1,High,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Sungakarampalayam,634960,3,0,0,3,Low,Low,100.0,1,2,0,3,Medium,Low,66.67,0,0,3,3,High,Low,100.0,3,0,0,3,Low,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,2,1,3,Deficient,Low,66.67,0,3,3,Sufficient,Low,100.0,1,2,3,Sufficient,Low,66.67,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,2,1,3,Deficient,Low,66.67,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Talayampalayam,634979,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Medium,Very Low,100.0,0,0,1,1,High,Very Low,100.0,1,0,0,1,Low,Very Low,100.0,0,1,0,1,Neutral,Very Low,100.0,1,0,1,Non Saline,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,0,1,1,Sufficient,Very Low,100.0,1,0,1,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Thingalur,634961,7,0,0,7,Low,Moderate,100.0,2,5,0,7,Medium,Moderate,71.43,0,0,7,7,High,Moderate,100.0,5,2,0,7,Low,Moderate,71.43,0,7,0,7,Neutral,Moderate,100.0,7,0,7,Non Saline,Moderate,100.0,3,4,7,Sufficient,Moderate,57.14,0,7,7,Sufficient,Moderate,100.0,2,5,7,Sufficient,Moderate,71.43,5,2,7,Deficient,Moderate,71.43,0,7,7,Sufficient,Moderate,100.0,4,3,7,Deficient,Moderate,57.14,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Thiruvachi,634971,9,0,0,9,Low,Moderate,100.0,5,4,0,9,Low,Moderate,55.56,0,0,9,9,High,Moderate,100.0,9,0,0,9,Low,Moderate,100.0,0,9,0,9,Neutral,Moderate,100.0,9,0,9,Non Saline,Moderate,100.0,3,6,9,Sufficient,Moderate,66.67,0,9,9,Sufficient,Moderate,100.0,2,7,9,Sufficient,Moderate,77.78,3,6,9,Sufficient,Moderate,66.67,0,9,9,Sufficient,Moderate,100.0,5,4,9,Deficient,Moderate,55.56,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Thoranavavi,634957,13,0,0,13,Low,Good,100.0,0,13,0,13,Medium,Good,100.0,0,1,12,13,High,Good,92.31,9,4,0,13,Low,Good,69.23,0,13,0,13,Neutral,Good,100.0,13,0,13,Non Saline,Good,100.0,5,8,13,Sufficient,Good,61.54,0,13,13,Sufficient,Good,100.0,3,10,13,Sufficient,Good,76.92,3,10,13,Sufficient,Good,76.92,0,13,13,Sufficient,Good,100.0,11,2,13,Deficient,Good,84.62,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Thuduppathi,634990,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,1,1,2,Deficient|Sufficient,Very Low,50.0,0,2,2,Sufficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Unjapalayam,634976,33,0,0,33,Low,High,100.0,4,29,0,33,Medium,High,87.88,0,0,33,33,High,High,100.0,33,0,0,33,Low,High,100.0,0,33,0,33,Neutral,High,100.0,33,0,33,Non Saline,High,100.0,15,18,33,Sufficient,High,54.55,0,33,33,Sufficient,High,100.0,15,18,33,Sufficient,High,54.55,23,10,33,Deficient,High,69.7,4,29,33,Sufficient,High,87.88,25,8,33,Deficient,High,75.76,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Vettaiankinar,634959,4,0,0,4,Low,Low,100.0,2,2,0,4,Low|Medium,Low,50.0,0,0,4,4,High,Low,100.0,4,0,0,4,Low,Low,100.0,0,4,0,4,Neutral,Low,100.0,4,0,4,Non Saline,Low,100.0,2,2,4,Deficient|Sufficient,Low,50.0,0,4,4,Sufficient,Low,100.0,2,2,4,Deficient|Sufficient,Low,50.0,2,2,4,Deficient|Sufficient,Low,50.0,0,4,4,Sufficient,Low,100.0,4,0,4,Deficient,Low,100.0,12,100.0,High
2024-25,Erode,573,Perundurai,6169,Vijayapuri (Ct),635019,3,0,0,3,Low,Low,100.0,1,2,0,3,Medium,Low,66.67,0,0,3,3,High,Low,100.0,2,1,0,3,Low,Low,66.67,0,3,0,3,Neutral,Low,100.0,1,2,3,Saline,Low,66.67,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,2,1,3,Deficient,Low,66.67,0,3,3,Sufficient,Low,100.0,2,1,3,Deficient,Low,66.67,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Akkarainegamam,634806,99,0,0,99,Low,High,100.0,9,89,1,99,Medium,High,89.9,1,3,95,99,High,High,95.96,96,3,0,99,Low,High,96.97,0,98,1,99,Neutral,High,98.99,91,8,99,Non Saline,High,91.92,24,75,99,Sufficient,High,75.76,0,99,99,Sufficient,High,100.0,53,46,99,Deficient,High,53.54,55,44,99,Deficient,High,55.56,6,91,97,Sufficient,High,93.81,78,20,98,Deficient,High,79.59,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Alathucombai,634803,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,0,3,3,High,Low,100.0,1,2,0,3,Medium,Low,66.67,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,2,1,3,Deficient,Low,66.67,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,3,0,3,Deficient,Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Arasur,634815,16,0,0,16,Low,Good,100.0,2,14,0,16,Medium,Good,87.5,0,0,16,16,High,Good,100.0,12,4,0,16,Low,Good,75.0,0,15,0,15,Neutral,Good,100.0,15,0,15,Non Saline,Good,100.0,8,8,16,Deficient|Sufficient,Good,50.0,0,16,16,Sufficient,Good,100.0,9,7,16,Deficient,Good,56.25,6,10,16,Sufficient,Good,62.5,1,15,16,Sufficient,Good,93.75,16,0,16,Deficient,Good,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Chikkarasampalayam,634792,7,0,0,7,Low,Moderate,100.0,0,7,0,7,Medium,Moderate,100.0,0,0,7,7,High,Moderate,100.0,1,6,0,7,Medium,Moderate,85.71,0,6,0,6,Neutral,Moderate,100.0,6,0,6,Non Saline,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,2,5,7,Sufficient,Moderate,71.43,0,7,7,Sufficient,Moderate,100.0,0,7,7,Sufficient,Moderate,100.0,7,0,7,Deficient,Moderate,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Dasaripalayam,634791,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Gundri,634777,153,0,0,153,Low,High,100.0,0,152,1,153,Medium,High,99.35,0,5,148,153,High,High,96.73,78,75,0,153,Low,High,50.98,0,153,0,153,Neutral,High,100.0,152,1,153,Non Saline,High,99.35,12,141,153,Sufficient,High,92.16,0,153,153,Sufficient,High,100.0,61,92,153,Sufficient,High,60.13,20,133,153,Sufficient,High,86.93,1,152,153,Sufficient,High,99.35,87,66,153,Deficient,High,56.86,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Guthiyalathur,634778,15,0,0,15,Low,Good,100.0,2,13,0,15,Medium,Good,86.67,0,0,15,15,High,Good,100.0,9,6,0,15,Low,Good,60.0,0,15,0,15,Neutral,Good,100.0,15,0,15,Non Saline,Good,100.0,12,3,15,Deficient,Good,80.0,0,15,15,Sufficient,Good,100.0,9,6,15,Deficient,Good,60.0,4,11,15,Sufficient,Good,73.33,0,15,15,Sufficient,Good,100.0,14,1,15,Deficient,Good,93.33,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Ikkarainegamam,634800,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Indiampalayam,634813,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,0,3,3,High,Low,100.0,3,0,0,3,Low,Low,100.0,0,2,1,3,Neutral,Low,66.67,3,0,3,Non Saline,Low,100.0,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,1,2,3,Sufficient,Low,66.67,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,3,0,3,Deficient,Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Kembanaickanpalayam,932945,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Konamoolai,634805,50,0,0,50,Low,High,100.0,6,41,3,50,Medium,High,82.0,0,1,49,50,High,High,98.0,50,0,0,50,Low,High,100.0,0,49,0,49,Neutral,High,100.0,38,12,50,Non Saline,High,76.0,15,35,50,Sufficient,High,70.0,0,50,50,Sufficient,High,100.0,33,17,50,Deficient,High,66.0,31,19,50,Deficient,High,62.0,5,44,49,Sufficient,High,89.8,37,13,50,Deficient,High,74.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Kondappanaickanpalayam,932946,4,0,0,4,Low,Low,100.0,0,4,0,4,Medium,Low,100.0,0,0,4,4,High,Low,100.0,1,3,0,4,Medium,Low,75.0,0,4,0,4,Neutral,Low,100.0,4,0,4,Non Saline,Low,100.0,2,2,4,Deficient|Sufficient,Low,50.0,0,4,4,Sufficient,Low,100.0,2,2,4,Deficient|Sufficient,Low,50.0,2,2,4,Deficient|Sufficient,Low,50.0,0,4,4,Sufficient,Low,100.0,4,0,4,Deficient,Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Koothampalayam,634776,16,0,0,16,Low,Good,100.0,0,16,0,16,Medium,Good,100.0,0,1,15,16,High,Good,93.75,8,8,0,16,Low|Medium,Good,50.0,0,16,0,16,Neutral,Good,100.0,16,0,16,Non Saline,Good,100.0,7,9,16,Sufficient,Good,56.25,0,16,16,Sufficient,Good,100.0,8,8,16,Deficient|Sufficient,Good,50.0,1,15,16,Sufficient,Good,93.75,1,15,16,Sufficient,Good,93.75,16,0,16,Deficient,Good,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Kottuveerampalayam,932955,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,0,3,3,High,Low,100.0,1,2,0,3,Medium,Low,66.67,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,2,1,3,Deficient,Low,66.67,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Malayadipudur,634802,34,0,0,34,Low,High,100.0,5,30,0,35,Medium,High,85.71,0,3,32,35,High,High,91.43,17,17,0,34,Low|Medium,High,50.0,0,34,0,34,Neutral,High,100.0,34,0,34,Non Saline,High,100.0,15,19,34,Sufficient,High,55.88,0,35,35,Sufficient,High,100.0,15,20,35,Sufficient,High,57.14,8,27,35,Sufficient,High,77.14,0,35,35,Sufficient,High,100.0,32,3,35,Deficient,High,91.43,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Pattavarthiayyampalayam,634793,3,0,0,3,Low,Low,100.0,0,3,0,3,Medium,Low,100.0,0,0,3,3,High,Low,100.0,0,3,0,3,Medium,Low,100.0,0,3,0,3,Neutral,Low,100.0,3,0,3,Non Saline,Low,100.0,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,1,2,3,Sufficient,Low,66.67,0,3,3,Sufficient,Low,100.0,0,3,3,Sufficient,Low,100.0,3,0,3,Deficient,Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Pazhayakalaiyanur,932960,2,0,0,2,Low,Very Low,100.0,0,1,1,2,Medium|High,Very Low,50.0,0,0,2,2,High,Very Low,100.0,2,0,0,2,Low,Very Low,100.0,0,0,1,1,Alkaline,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,1,1,2,Deficient|Sufficient,Very Low,50.0,0,2,2,Sufficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Pudupeerkadavu,634795,17,0,0,17,Low,Good,100.0,2,15,0,17,Medium,Good,88.24,0,0,17,17,High,Good,100.0,9,8,0,17,Low,Good,52.94,0,17,0,17,Neutral,Good,100.0,17,0,17,Non Saline,Good,100.0,12,5,17,Deficient,Good,70.59,0,17,17,Sufficient,Good,100.0,5,12,17,Sufficient,Good,70.59,3,14,17,Sufficient,Good,82.35,0,17,17,Sufficient,Good,100.0,17,0,17,Deficient,Good,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Puthukalaiyanur,932963,8,0,0,8,Low,Moderate,100.0,0,7,1,8,Medium,Moderate,87.5,0,0,8,8,High,Moderate,100.0,6,2,0,8,Low,Moderate,75.0,0,8,0,8,Neutral,Moderate,100.0,8,0,8,Non Saline,Moderate,100.0,4,4,8,Deficient|Sufficient,Moderate,50.0,0,8,8,Sufficient,Moderate,100.0,2,6,8,Sufficient,Moderate,75.0,4,4,8,Deficient|Sufficient,Moderate,50.0,1,7,8,Sufficient,Moderate,87.5,5,3,8,Deficient,Moderate,62.5,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Rajan Nagar,634794,152,0,0,152,Low,High,100.0,28,122,2,152,Medium,High,80.26,1,7,144,152,High,High,94.74,117,34,1,152,Low,High,76.97,0,152,0,152,Neutral,High,100.0,114,37,151,Non Saline,High,75.5,49,103,152,Sufficient,High,67.76,0,152,152,Sufficient,High,100.0,70,82,152,Sufficient,High,53.95,60,92,152,Sufficient,High,60.53,8,144,152,Sufficient,High,94.74,91,61,152,Deficient,High,59.87,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Sadumugai,634804,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,1,1,0,2,Low|Medium,Very Low,50.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Sathyamangalam,932952,4,0,0,4,Low,Low,100.0,0,4,0,4,Medium,Low,100.0,0,0,4,4,High,Low,100.0,3,1,0,4,Low,Low,75.0,0,4,0,4,Neutral,Low,100.0,2,2,4,Non Saline|Saline,Low,50.0,3,1,4,Deficient,Low,75.0,0,4,4,Sufficient,Low,100.0,3,1,4,Deficient,Low,75.0,3,1,4,Deficient,Low,75.0,0,4,4,Sufficient,Low,100.0,3,1,4,Deficient,Low,75.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Sellipalayam,932948,2,0,0,2,Low,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,0,2,2,High,Very Low,100.0,0,2,0,2,Medium,Very Low,100.0,0,2,0,2,Neutral,Very Low,100.0,2,0,2,Non Saline,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,0,2,2,Sufficient,Very Low,100.0,1,1,2,Deficient|Sufficient,Very Low,50.0,0,2,2,Sufficient,Very Low,100.0,2,0,2,Deficient,Very Low,100.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Shenbagapudur,634812,10,0,0,10,Low,Moderate,100.0,0,10,0,10,Medium,Moderate,100.0,0,1,9,10,High,Moderate,90.0,3,7,0,10,Medium,Moderate,70.0,0,10,0,10,Neutral,Moderate,100.0,9,1,10,Non Saline,Moderate,90.0,1,9,10,Sufficient,Moderate,90.0,0,10,10,Sufficient,Moderate,100.0,3,7,10,Sufficient,Moderate,70.0,2,8,10,Sufficient,Moderate,80.0,0,10,10,Sufficient,Moderate,100.0,9,1,10,Deficient,Moderate,90.0,12,100.0,High
2024-25,Erode,573,Satyamangalam,6170,Ukkaram,634816,8,0,0,8,Low,Moderate,100.0,0,8,0,8,Medium,Moderate,100.0,0,0,8,8,High,Moderate,100.0,4,4,0,8,Low|Medium,Moderate,50.0,0,8,0,8,Neutral,Moderate,100.0,8,0,8,Non Saline,Moderate,100.0,2,6,8,Sufficient,Moderate,75.0,0,8,8,Sufficient,Moderate,100.0,3,5,8,Sufficient,Moderate,62.5,4,4,8,Deficient|Sufficient,Moderate,50.0,2,6,8,Sufficient,Moderate,75.0,6,2,8,Deficient,Moderate,75.0,12,100.0,High
