year,district_name,district_code,block_name,block_code,village_name,village_code,nitrogen_status,phosphorus_status,potassium_status,organic_carbon_status,electrical_conductivity_status,soil_ph_status,zinc_status,boron_status,manganese_status,sulphur_status,copper_status,iron_status,boron_deficient,boron_sufficient,copper_deficient,copper_sufficient,electrical_conductivity_non_saline,electrical_conductivity_saline,iron_deficient,iron_sufficient,manganese_deficient,manganese_sufficient,nitrogen_high,nitrogen_low,nitrogen_medium,organic_carbon_high,organic_carbon_low,organic_carbon_medium,phosphorus_high,phosphorus_low,phosphorus_medium,potassium_high,potassium_low,potassium_medium,soil_ph_acidic,soil_ph_alkaline,soil_ph_neutral,sulphur_deficient,sulphur_sufficient,zinc_deficient,zinc_sufficient
2023-24,Tirunelveli,592,Pappakudi,6396,Kapaliparai,642944,Low,High,High,High,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,47,7,0,54,42,12,0,54,0,54,0,54,0,29,1,24,50,0,4,51,0,3,0,0,54,0,54,0,54
2023-24,Tirunelveli,592,Pappakudi,6396,Kasidharmam,642931,Low,Low,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2023-24,Tirunelveli,592,Pappakudi,6396,Rengasamudram,642957,Medium,High,High,Medium,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,85,45,0,130,111,19,0,130,0,130,0,42,88,36,3,91,130,0,0,126,0,4,0,0,130,52,78,0,130
2023-24,Tirunelveli,592,Pappakudi,6396,Sanganhiradu,642876,Low,Medium,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,49,8,0,57,56,1,0,57,0,57,0,57,0,0,52,5,13,14,30,0,49,8,0,4,53,22,35,0,57
2023-24,Tirunelveli,592,Pappakudi,6396,Sivaniyarkulam,642870,Low,Low,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
2023-24,Tirunelveli,592,Radhapuram,6397,Kasthurirangapuram Part 1,643064,Low,Low,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,70,9,0,79,69,10,0,79,0,79,0,79,0,3,59,17,2,46,31,67,2,10,0,1,78,77,2,0,79
2023-24,Tirunelveli,592,Radhapuram,6397,Kasthurirengapuram Part 2,932435,Low,Low,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,18,2,0,20,20,0,0,20,0,20,0,20,0,1,12,7,0,12,8,18,0,2,0,1,19,20,0,0,20
2023-24,Tirunelveli,592,Radhapuram,6397,Kudankulam,643077,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,104,16,20,100,115,5,42,78,0,120,0,120,0,0,115,5,43,35,42,57,2,61,0,1,119,114,6,18,102
2023-24,Tirunelveli,592,Radhapuram,6397,Kumarapuram,643058,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,107,41,0,148,143,5,5,143,31,117,0,148,0,4,122,22,45,48,55,136,0,12,2,1,144,58,90,1,147
2023-24,Tirunelveli,592,Radhapuram,6397,Kuthankuzhi (Ct),643092,Low,Low,High,Medium,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,71,8,0,79,79,0,0,79,0,79,0,79,0,33,5,41,0,69,10,79,0,0,0,0,79,79,0,40,39
2023-24,Tirunelveli,592,Radhapuram,6397,Urumankulam,643063,Low,Medium,High,Low,Non Saline,Neutral,Deficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,43,7,0,50,50,0,0,50,0,50,0,50,0,10,26,14,17,5,28,47,0,3,0,0,50,50,0,34,16
2023-24,Tirunelveli,592,Valliyoor,6401,Chettikulam,643087,Low,Medium,High,Medium,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,16,8,0,24,24,0,0,24,0,24,0,24,0,0,0,24,0,4,20,24,0,0,0,0,24,24,0,0,24
2023-24,Tirunelveli,592,Valliyoor,6401,Karungulam,643086,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Deficient,Sufficient,Deficient,116,8,0,124,124,0,85,39,1,123,0,117,7,1,83,40,21,2,101,124,0,0,0,0,124,73,51,0,124
2023-24,Tirunelveli,592,Valliyoor,6401,Pazhavoor Part 2,933611,Low,High,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Deficient,Sufficient,Sufficient,116,8,0,124,124,0,0,124,0,124,0,124,0,0,103,21,69,2,53,124,0,0,0,0,124,124,0,0,124
2023-24,Tirunelveli,592,Valliyoor,6401,Perungudi Part 1,643081,Low,High,High,Medium,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,87,37,0,124,124,0,1,123,0,124,0,124,0,4,0,120,70,0,54,124,0,0,0,0,124,46,78,0,124
2023-24,Tirupathur,732,Alangayan,6433,Gollakuppam,631039,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,70,0,70,67,3,53,17,43,27,0,70,0,0,66,4,48,12,10,20,23,27,0,2,68,21,49,31,39
2023-24,Tirupathur,732,Alangayan,6433,Govindapuram,630942,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,33,64,9,88,87,10,86,11,79,18,0,97,0,1,90,6,46,16,35,29,34,34,0,2,95,45,52,65,32
2023-24,Tirupathur,732,Alangayan,6433,Madanancheri,630919,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,0,76,5,71,76,0,66,10,26,50,0,76,0,0,73,3,73,0,3,0,56,20,0,0,76,4,72,31,45
2023-24,Tirupathur,732,Alangayan,6433,Reddiyur,630950,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,2,200,11,191,198,4,121,81,187,15,0,202,0,0,193,9,195,0,7,66,25,111,0,0,202,6,196,89,113
2023-24,Tirupathur,732,Alangayan,6433,Vaniyambadi Village,933892,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,61,5,56,60,1,51,10,58,3,0,61,0,0,60,1,61,0,0,10,31,20,0,0,61,1,60,45,16
2023-24,Tirupathur,732,Jolarpet,6438,Kalendira,630941,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,240,13,227,231,9,180,60,218,22,0,240,0,1,237,2,231,4,5,78,66,96,0,0,240,19,221,98,142
2023-24,Tirupathur,732,Jolarpet,6438,Katteri,631079,Low,High,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,14,66,0,80,76,4,33,47,56,24,0,79,1,0,72,8,64,10,6,33,22,25,0,0,80,8,72,40,40
2023-24,Tirupathur,732,Jolarpet,6438,Kudiyanakuppam,631073,Low,High,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,96,9,87,96,0,93,3,96,0,0,96,0,0,95,1,95,0,1,50,11,35,0,0,96,6,90,65,31
2023-24,Tirupathur,732,Jolarpet,6438,Peddakallupalli,630945,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,109,1,108,106,3,95,14,72,37,0,109,0,0,105,4,103,0,6,4,89,16,0,1,108,15,94,36,73
2023-24,Tirupathur,732,Jolarpet,6438,Ponneri,631077,Low,High,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,67,5,62,65,2,39,28,66,1,0,67,0,0,67,0,67,0,0,58,0,9,0,0,67,5,62,32,35
2023-24,Tirupathur,732,Jolarpet,6438,Puthagaram,631099,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,33,57,0,90,89,1,62,28,74,16,0,89,1,0,88,2,54,13,23,36,5,49,0,1,89,22,68,62,28
2023-24,Tirupathur,732,Kandili,6440,Avalnayakkanpatti,631129,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,48,52,2,98,95,5,91,9,76,24,0,99,1,0,94,6,58,3,39,17,20,63,0,0,100,2,98,29,71
2023-24,Tirupathur,732,Kandili,6440,Badanavadi,631106,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,47,53,1,99,93,7,98,2,70,30,0,100,0,0,94,6,55,9,36,3,50,47,0,0,100,13,87,45,55
2023-24,Tirupathur,732,Kandili,6440,Chinnarampatti,631140,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,5,95,2,98,97,3,86,14,79,21,0,100,0,0,96,4,90,3,7,17,46,37,0,0,100,2,98,44,56
2023-24,Tirupathur,732,Kandili,6440,Ganganayakanpatti,631137,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,0,8,0,8,8,0,8,0,3,5,0,8,0,0,7,1,8,0,0,0,4,4,0,0,8,3,5,4,4
2023-24,Tirupathur,732,Kandili,6440,Kakangarai,631138,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,97,0,97,97,0,79,18,78,19,0,97,0,0,95,2,94,0,3,0,70,27,0,0,97,12,85,33,64
2023-24,Tirupathur,732,Kandili,6440,Karungalipatti,631134,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,20,2,18,20,0,9,11,15,5,0,20,0,0,20,0,20,0,0,0,4,16,0,0,20,1,19,10,10
2023-24,Tirupathur,732,Kandili,6440,Kasinayagampatti (Ct),631163,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,2,98,1,99,98,2,79,21,82,18,0,100,0,0,95,5,54,8,38,15,50,35,0,0,100,7,93,62,38
2023-24,Tirupathur,732,Kandili,6440,Naravindampatti,631135,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,0,18,2,16,18,0,7,11,11,7,0,18,0,0,18,0,18,0,0,0,12,6,0,0,18,1,17,8,10
2023-24,Tirupathur,732,Kandili,6440,Nariyaneri,631107,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,102,3,99,93,9,72,30,99,3,0,101,0,0,93,9,101,0,1,22,32,48,0,0,102,7,95,31,71
2023-24,Tirupathur,732,Kandili,6440,Natham,631133,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,43,2,41,43,0,34,9,30,13,0,43,0,0,41,2,40,0,3,4,15,24,0,0,43,3,40,10,33
2023-24,Tirupathur,732,Kandili,6440,Vengalapuram,631112,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,97,2,95,96,1,57,40,85,12,0,95,2,0,97,0,86,3,8,4,66,27,0,1,96,8,89,54,43
2023-24,Tirupathur,732,Madhanur,6444,Bavaravuthampattadai,631008,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,39,3,36,39,0,34,5,37,2,0,39,0,0,39,0,39,0,0,8,8,23,0,0,39,0,39,23,16
2023-24,Tirupathur,732,Madhanur,6444,Kannadikuppam,631030,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,15,2,13,15,0,15,0,9,6,0,15,0,0,15,0,15,0,0,1,7,7,0,0,15,0,15,9,6
2023-24,Tirupathur,732,Madhanur,6444,Kumaramangalam,631024,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,90,5,85,90,0,47,43,84,6,0,90,0,0,89,1,81,0,9,28,35,27,0,0,90,5,85,39,51
2023-24,Tirupathur,732,Madhanur,6444,Minnur,631034,Low,Medium,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Deficient,Sufficient,Deficient,0,118,0,118,112,6,107,11,88,30,0,117,1,0,111,7,27,19,72,11,55,52,18,0,100,66,52,60,58
2023-24,Tirupathur,732,Madhanur,6444,Nariambattu,630991,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,79,5,74,79,0,78,1,60,19,0,79,0,0,79,0,79,0,0,16,25,38,0,0,79,2,77,47,32
2023-24,Tirupathur,732,Madhanur,6444,Parsanapalli,631015,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,0,101,10,91,99,2,95,6,39,62,0,100,1,0,101,0,90,1,10,2,44,55,0,0,101,3,98,81,20
2023-24,Tirupathur,732,Madhanur,6444,Sathambakkam,630992,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,1,113,7,107,114,0,100,14,101,13,0,113,1,0,112,2,79,10,25,6,68,40,0,1,113,23,91,51,63
2023-24,Tirupathur,732,Madhanur,6444,Solur,631022,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,50,3,47,49,1,36,14,43,7,0,50,0,0,50,0,50,0,0,12,4,34,0,0,50,3,47,29,21
2023-24,Tirupathur,732,Madhanur,6444,Vadacheri,631040,Low,Medium,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Deficient,Sufficient,Deficient,13,107,0,120,95,25,113,7,70,50,0,119,1,0,113,7,0,32,88,21,30,69,0,0,120,117,3,72,48
2023-24,Tirupathur,732,Madhanur,6444,Vellakkal,631043,Low,High,Medium,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,48,0,48,48,0,39,9,42,6,0,48,0,0,47,1,38,0,10,18,12,18,0,0,48,6,42,25,23
2023-24,Tirupathur,732,Madhanur,6444,Vinnamangalam,631033,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,128,6,122,124,4,84,44,91,37,0,128,0,0,124,4,103,5,20,2,58,68,0,0,128,27,101,58,70
2023-24,Tirupathur,732,Natrampalli,6445,Ambalur,630940,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,50,49,7,92,98,1,79,20,90,9,0,99,0,0,97,2,49,27,23,20,54,25,0,0,99,9,90,27,72
2023-24,Tirupathur,732,Natrampalli,6445,Nayanaseruvu,631069,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,12,141,12,141,153,0,130,23,107,46,0,152,1,0,140,13,129,6,18,6,139,8,0,0,153,29,124,78,75
2023-24,Tirupathur,732,Natrampalli,6445,Pullur,630928,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,60,1,59,57,3,35,25,40,20,0,60,0,0,59,1,49,4,7,9,37,14,0,0,60,7,53,45,15
2023-24,Tirupathur,732,Natrampalli,6445,Ramanaickenpettai,630936,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,5,145,12,138,137,13,124,26,139,11,0,150,0,0,135,15,139,5,6,23,96,31,0,0,150,11,139,52,98
2023-24,Tirupathur,732,Natrampalli,6445,Thumberi,630918,Low,High,Medium,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,37,12,25,37,0,25,12,37,0,0,37,0,0,37,0,36,0,1,15,2,20,0,0,37,2,35,1,36
2023-24,Tirupathur,732,Tiruppattur,6450,A.K.Mottur,631119,Low,High,High,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,0,168,0,168,148,20,144,24,167,1,0,168,0,0,167,1,152,2,14,69,32,67,0,0,168,25,143,101,67
2023-24,Tirupathur,732,Tiruppattur,6450,Bommikuppam,631118,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,0,80,4,76,80,0,46,34,34,46,0,80,0,0,80,0,77,0,3,0,59,21,0,0,80,8,72,33,47
2023-24,Tirupathur,732,Tiruppattur,6450,Chokkanampatti,933965,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,0,7,0,7,7,0,5,2,3,4,0,7,0,0,6,1,7,0,0,0,5,2,0,0,7,1,6,5,2
2023-24,Tirupathur,732,Tiruppattur,6450,Palnankuppam,631094,Low,High,Low,Low,Non Saline,Neutral,Deficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,49,90,6,133,124,15,123,16,116,23,0,139,0,0,138,1,92,17,30,16,79,44,0,0,139,9,130,83,56
2023-24,Tirupathur,732,Tiruppattur,6450,Rachamangalam,631111,Low,High,Low,Low,Non Saline,Neutral,Sufficient,Sufficient,Deficient,Sufficient,Sufficient,Deficient,57,175,3,229,225,7,173,59,213,19,0,231,1,0,222,10,161,26,45,32,141,59,0,0,232,17,215,72,160
2023-24,Tiruppur,634,Avanashi,6103,Ayyampalayam,644755,Low,Medium,High,Medium,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,96,2,0,98,98,0,95,3,1,97,0,55,43,1,43,54,0,3,95,98,0,0,0,0,97,5,93,0,98
2023-24,Tiruppur,634,Avanashi,6103,Mangarasavalayapalayam,644739,Medium,Medium,High,Medium,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,98,0,0,99,96,3,91,8,0,99,0,0,99,0,0,99,21,0,78,99,0,0,0,0,99,28,71,6,93
2023-24,Tiruppur,634,Avanashi,6103,Muriandampalayam,644750,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,99,6,0,105,105,0,101,4,14,91,0,95,10,0,103,2,0,7,98,91,0,14,0,1,104,4,101,5,100
2023-24,Tiruppur,634,Avanashi,6103,Naduvacheri,644753,Medium,Medium,High,Medium,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,100,0,0,100,89,11,100,0,0,100,0,10,90,0,11,89,0,0,100,100,0,0,0,0,100,1,99,1,99
2023-24,Tiruppur,634,Avanashi,6103,Pongalur,644737,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,67,33,0,100,100,0,61,39,38,62,0,97,3,0,96,4,9,14,77,86,0,14,1,0,99,4,96,0,100
2023-24,Tiruppur,634,Avanashi,6103,Thulukkamuthur,644756,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,89,11,0,100,100,0,98,2,8,92,0,100,0,0,100,0,9,12,79,70,0,30,1,0,99,1,99,2,98
2023-24,Tiruppur,634,Dharapuram,6160,Bommanallur,644695,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,46,51,0,97,97,0,85,12,47,50,0,77,20,28,40,29,0,30,67,66,4,27,0,0,96,0,97,0,97
2023-24,Tiruppur,634,Dharapuram,6160,Chitravathanpalayam,644682,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Sufficient,Sufficient,Sufficient,Sufficient,Deficient,48,50,0,98,98,0,68,30,31,67,0,98,0,0,76,22,0,20,78,59,7,32,0,0,98,0,98,2,96
2023-24,Tiruppur,634,Dharapuram,6160,Nallampalayam,644688,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,75,25,0,100,100,0,76,24,81,19,0,100,0,0,81,19,18,0,82,100,0,0,0,0,100,0,100,3,97
2023-24,Tiruppur,634,Gudimangalam,6104,Amandakadavu,644884,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,65,34,2,97,99,0,97,2,67,32,0,99,0,0,90,9,17,10,72,68,1,30,0,12,87,64,35,30,69
2023-24,Tiruppur,634,Gudimangalam,6104,Kongalnagaram,644906,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,74,25,11,88,99,0,88,11,79,20,0,99,0,0,93,6,6,16,77,68,0,31,0,8,91,61,38,34,65
2023-24,Tiruppur,634,Gudimangalam,6104,Kosavampalayam,644882,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,83,16,1,98,98,1,89,10,72,27,1,98,0,0,94,5,6,16,77,69,1,29,0,9,90,51,48,49,50
2023-24,Tiruppur,634,Gudimangalam,6104,Mukkudu-Jallipatti,644909,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,28,4,2,30,32,0,32,0,32,0,0,32,0,0,32,0,1,5,26,21,2,9,0,3,29,14,18,15,17
2023-24,Tiruppur,634,Gudimangalam,6104,Pannaikinar,644908,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,57,10,0,67,67,0,61,6,53,14,0,67,0,0,66,1,3,17,47,58,1,8,0,7,60,37,30,19,48
2023-24,Tiruppur,634,Gudimangalam,6104,Somavarapatti,644896,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,82,16,1,97,98,0,79,19,57,41,0,98,0,0,95,3,15,26,57,97,0,1,0,5,93,53,45,39,59
2023-24,Tiruppur,634,Kangayam,6163,Kathanganni,644595,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,74,25,0,99,99,0,96,3,81,18,0,99,0,0,94,5,3,24,72,68,0,31,0,9,90,45,54,26,73
2023-24,Tiruppur,634,Kangayam,6163,Padiyur,644616,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,75,25,0,100,100,0,84,16,70,30,1,99,0,1,93,6,2,20,78,83,3,14,0,11,89,52,48,43,57
2023-24,Tiruppur,634,Kangayam,6163,Sivanmalai,644615,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,69,11,3,77,80,0,75,5,64,16,1,79,0,0,78,2,5,21,54,70,0,10,0,16,64,58,22,21,59
2023-24,Tiruppur,634,Kundadam,6165,Bellampatti,644675,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,83,16,1,98,99,0,88,11,64,35,0,99,0,0,94,5,11,15,73,76,2,21,0,9,90,33,66,37,62
2023-24,Tiruppur,634,Kundadam,6165,Kannankoil,644661,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,75,24,0,99,99,0,89,10,53,46,0,99,0,2,95,2,3,23,73,85,0,14,0,7,92,49,50,48,51
2023-24,Tiruppur,634,Kundadam,6165,Periyakumarapalayam,644672,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,83,16,0,99,99,0,84,15,69,30,0,99,0,0,99,0,4,16,79,92,0,7,0,15,84,45,54,45,54
2023-24,Tiruppur,634,Kundadam,6165,Uthiyur,644631,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,71,27,5,93,98,0,88,10,75,23,0,98,0,1,95,2,3,24,71,70,2,26,0,20,78,39,59,45,53
2023-24,Tiruppur,634,Madathukulam,6107,Metrathi,644899,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,69,29,2,96,98,0,91,7,46,52,0,98,0,6,84,8,18,20,60,67,1,30,0,3,95,38,60,29,69
2023-24,Tiruppur,634,Madathukulam,6107,Thanthoni,644902,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,69,28,2,95,97,0,92,5,67,30,0,97,0,0,89,8,8,23,66,68,0,29,0,8,89,48,49,25,72
2023-24,Tiruppur,634,Mulanur,6167,Erasinampalayam,644644,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,26,0,0,26,26,0,26,0,0,26,0,23,3,0,26,0,0,0,26,26,0,0,0,0,26,0,26,0,26
2023-24,Tiruppur,634,Mulanur,6167,Peramium,644657,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,84,15,0,99,98,1,99,0,0,99,0,96,3,6,67,26,0,32,67,60,2,37,0,0,99,0,99,0,99
2023-24,Tiruppur,634,Mulanur,6167,Thattaravaluvu,644645,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Sufficient,Sufficient,Sufficient,Deficient,70,2,0,72,72,0,72,0,1,71,0,71,1,3,56,13,0,7,65,57,2,13,0,0,71,3,69,0,72
2023-24,Tiruppur,634,Palladam,6109,Anuppatti,644819,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,80,19,10,89,99,0,93,6,67,32,0,99,0,0,98,1,2,19,78,61,1,37,0,8,91,33,66,27,72
2023-24,Tiruppur,634,Palladam,6109,Ichipatti,644814,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Deficient,Sufficient,Deficient,84,14,0,98,98,0,72,26,66,32,0,98,0,0,96,2,4,25,69,60,0,38,0,5,93,58,40,41,57
2023-24,Tiruppur,634,Palladam,6109,K.Krishnapuram,644825,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,81,18,2,97,99,0,96,3,68,31,1,98,0,0,98,1,0,16,83,76,0,23,0,11,88,36,63,17,82
2023-24,Tiruppur,634,Palladam,6109,Karadibavi,644821,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,81,16,4,93,97,0,92,5,69,28,1,96,0,0,94,3,3,18,76,61,0,36,0,7,90,18,79,38,59
2023-24,Tiruppur,634,Pongalur,6113,Kethanur,644806,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,77,22,1,98,99,0,88,11,63,36,0,99,0,1,98,0,3,23,73,76,0,23,0,12,87,42,57,26,73
2023-24,Tiruppur,634,Pongalur,6113,Peruntholuvu,644783,Low,Medium,High,Low,Non Saline,Neutral,Sufficient,Deficient,Deficient,Sufficient,Sufficient,Deficient,90,9,0,99,99,0,84,15,70,29,1,98,0,0,95,4,5,28,66,64,3,32,0,8,91,48,51,36,63
